"","GS.Nutrient","p.GS.Nutrient","GS.Salt","p.GS.Salt"
"gene.Ha412HOChr07g0319411",-0.151080822709691,0.129582331283191,0.39291569143544,4.40964305678431e-05
"gene.Ha412HOChr07g0319471",0.213166766084408,0.0314655561792646,0.0107896773228901,0.914288795742021
"gene.Ha412HOChr07g0319491",-0.186250260112408,0.0608907513611104,0.1341760611385,0.178787093400793
"gene.Ha412HOChr07g0319501",0.487784592046892,1.99315293796497e-07,-0.363306763565204,0.000174671534114797
"gene.Ha412HOChr07g0319591",0.0712126314464501,0.47692804229721,-0.362467647837254,0.000181275905943337
"gene.Ha412HOChr07g0319631",0.109705203760109,0.272366140556981,-0.0430317910460161,0.667601190651214
"gene.Ha412HOChr07g0319641",-0.453027372867349,1.74388998260386e-06,0.367725579552793,0.000143420487104277
"gene.Ha412HOChr07g0319661",-0.708734851584043,7.84165219748625e-17,0.360260365471231,0.000199768622126597
"gene.Ha412HOChr07g0319681",0.424870268696131,8.5522888948238e-06,0.134212299443099,0.178668704752418
"gene.Ha412HOChr07g0319741",-0.0514095650440017,0.607845250179962,0.212401101064142,0.0320949012557255
"gene.Ha412HOChr07g0319781",0.291691081332601,0.00293370411917105,-0.289877858245646,0.00312395301637955
"gene.Ha412HOChr07g0319821",-0.0403198779149194,0.687422194635752,-0.0326700621817425,0.744445551910373
"gene.Ha412HOChr07g0319841",0.098104804416296,0.326608762218308,-0.441580515534651,3.38620520327954e-06
"gene.Ha412HOChr07g0319851",-0.0324043424986488,0.746453428796249,-0.0227018566579186,0.820827375678263
"gene.Ha412HOChr07g0319871",0.0506666148249391,0.613048897957812,-0.153322986140844,0.123923021031172
"gene.Ha412HOChr07g0319881",0.019063947513194,0.849167475148459,0.0719580645229435,0.472315595425856
"gene.Ha412HOChr07g0319901",0.312596446045862,0.00138039044143114,0.545977064026747,2.93905551541895e-09
"gene.Ha412HOChr07g0319911",-0.470729621436684,5.95301945273535e-07,-0.061000427373579,0.542492053488401
"gene.Ha412HOChr07g0319961",0.362689154628312,0.000179510403769096,0.0384862184103086,0.700946104950406
"gene.Ha412HOChr07g0319971",-0.0123318156503026,0.902095273557242,-0.520100089934428,2.11392696985705e-08
"gene.Ha412HOChr07g0319981",0.287920194409637,0.00334172807746156,-0.214683555716016,0.0302495669626697
"gene.Ha412HOChr07g0320011",-0.34512938807802,0.000381609669988588,0.189126651384835,0.0569409680859717
"gene.Ha412HOChr07g0320091",0.476470209078784,4.14623842552429e-07,0.0671232255603295,0.502658310548468
"gene.Ha412HOChr07g0320101",-0.200110381086663,0.0437421571065943,0.315917909194027,0.00121834747902312
"gene.Ha412HOChr07g0320131",-0.38977968612408,5.13409634479872e-05,0.186909346216083,0.0599665178049037
"gene.Ha412HOChr07g0320141",0.276614357620894,0.00488726299953992,-0.109436925677561,0.27354756111793
"gene.Ha412HOChr07g0320151",-0.189735018014875,0.0561330714605193,0.0427246468495005,0.669834945726078
"gene.Ha412HOChr07g0320201",-0.552449056846205,1.74719141807417e-09,0.163223636379655,0.101177045618356
"gene.Ha412HOChr07g0320231",-0.235674623373764,0.0170998405209121,-0.147512385223759,0.138993944965147
"gene.Ha412HOChr07g0320251",0.125541417373164,0.208659303436174,-0.0291177167361954,0.77142473278272
"gene.Ha412HOChr07g0320281",0.275924080268078,0.00499955063210939,-0.0689516048215034,0.491065743874366
"gene.Ha412HOChr07g0320291",-0.587270965341468,8.71107618010592e-11,0.141263872894028,0.156709791531214
"gene.Ha412HOChr07g0320301",0.444859232406191,2.80692832663272e-06,-0.0142696098775126,0.886805874276486
"gene.Ha412HOChr07g0320321",-0.242947329483798,0.0138786551633464,0.353663264135119,0.000265955691620901
"gene.Ha412HOChr07g0320331",0.0382275892150959,0.70286124200597,0.103364550975057,0.301212334437724
"gene.Ha412HOChr07g0320361",0.294685952786095,0.0026421772524232,-0.0978365956406309,0.32793947919857
"gene.Ha412HOChr07g0320371",0.0713579362405252,0.476027051985495,-0.110024756339203,0.270963415837195
"gene.Ha412HOChr07g0320401",0.0288148604679871,0.773738011747965,0.149655612282061,0.133281051030556
"gene.Ha412HOChr07g0320411",0.435549427239242,4.7577639754619e-06,0.0278655716633522,0.781001623159161
"gene.Ha412HOChr07g0320441",0.101256960910491,0.311228785595323,-0.145100668087093,0.145642478961283
"gene.Ha412HOChr07g0320451",0.403012253974487,2.67388622350166e-05,-0.167010639832335,0.0933974694434739
"gene.Ha412HOChr07g0320501",0.0218609233369453,0.827359391033783,-0.0175836078980358,0.860756999388087
"gene.Ha412HOChr07g0320511",-0.00748314875557538,0.940496618957957,0.195045131201707,0.0494730171952044
"gene.Ha412HOChr07g0320531",-0.223541776980102,0.0239146513275212,0.0435311719104294,0.663975555096837
"gene.Ha412HOChr07g0320551",0.276942721494264,0.00483464089348358,-0.118741913682811,0.234571452614608
"gene.Ha412HOChr07g0320571",-0.0122482212228607,0.902755688852415,0.023058343073679,0.818062001428114
"gene.Ha412HOChr07g0320581",0.0845494306545922,0.398167996034561,-0.0485307894386426,0.628114929704074
"gene.Ha412HOChr07g0320591",0.093501803175835,0.349925714310984,-0.0402087012329686,0.688239416406248
"gene.Ha412HOChr07g0320811",0.100455152667983,0.315095597547152,-0.255420082237387,0.00957111525638269
"gene.Ha412HOChr07g0320841",-0.529609098110014,1.04363227096412e-08,0.125850439096018,0.207532262584269
"gene.Ha412HOChr07g0320851",-0.318547388245808,0.00110255422875948,0.14048058418266,0.159044436326415
"gene.Ha412HOChr07g0320991",-0.125818370253481,0.207649018988231,0.201758993319768,0.0420004712341233
"gene.Ha412HOChr07g0321011",-0.0196364551259727,0.844693788934747,0.197057536491641,0.0471259810270163
"gene.Ha412HOChr07g0321051",-0.0864400732268972,0.387664243427268,-0.359917521745846,0.000202792839600419
"gene.Ha412HOChr07g0321091",-0.199293850226036,0.0446267841436849,0.131979643903638,0.18607039252907
"gene.Ha412HOChr07g0321101",-0.298838068631835,0.00228112624711802,0.157536411771115,0.113804399598811
"gene.Ha412HOChr07g0321141",-0.00880668827278848,0.929996931178293,0.156579400175148,0.116044476255239
"gene.Ha412HOChr07g0321151",0.289808779559868,0.00313141516904741,0.073134233667288,0.465087407242437
"gene.Ha412HOChr07g0321181",0.136661557822237,0.170799648199742,0.253215239152716,0.0102339302590674
"gene.Ha412HOChr07g0321261",-0.0782612597995023,0.434297513367369,-0.0121944983382018,0.90318014706931
"gene.Ha412HOChr07g0321281",0.125717887684426,0.208015160292827,-0.16894326276237,0.0896136925937164
"gene.Ha412HOChr07g0321291",0.051684627936316,0.605923633780062,-0.0363342232948878,0.716937456162778
"gene.Ha412HOChr07g0321311",-0.269541648724998,0.00615166111446673,-0.155995111442399,0.117428806749387
"gene.Ha412HOChr07g0321341",-0.0117229575590894,0.906906891870439,0.0340234850487731,0.734245373018716
"gene.Ha412HOChr07g0321431",-0.0447527800374179,0.655139092657728,0.0411011785332746,0.681689308942706
"gene.Ha412HOChr07g0321461",0.506460317121007,5.60680297425135e-08,-0.232551054549848,0.0186703925906451
"gene.Ha412HOChr07g0321491",0.226859416561658,0.0218530920984886,-0.204441602292767,0.0392901371675298
"gene.Ha412HOChr07g0321571",-0.0334852777961308,0.738296198889109,-0.157733075218949,0.113348251337919
"gene.Ha412HOChr07g0321591",0.0632843450437756,0.527453995764789,-0.194310497324114,0.0503535199422418
"gene.Ha412HOChr07g0321601",-0.268928927126326,0.00627378138981727,0.0621728351764254,0.534746308238255
"gene.Ha412HOChr07g0321631",0.271287800711458,0.00581512466308409,0.0613530512318291,0.540156593193328
"gene.Ha412HOChr07g0321651",0.435981379828357,4.6442848939841e-06,-0.0297791301547866,0.766379699534289
"gene.Ha412HOChr07g0321691",-0.368935540069367,0.000135816671932659,-0.133018045857181,0.182600589065931
"gene.Ha412HOChr07g0321721",-0.474834956704291,4.59930761888498e-07,0.145088245500303,0.145677335094527
"gene.Ha412HOChr07g0321891",0.196288210901186,0.0480121034079824,-0.410865787326976,1.79154054316254e-05
"gene.Ha412HOChr07g0321911",-0.351781778754602,0.000288245557264491,0.0784487512893367,0.433193989280603
"gene.Ha412HOChr07g0321931",0.283661426874486,0.00386315572622112,-0.152828980810361,0.125153298123955
"gene.Ha412HOChr07g0321951",-0.0347720370309894,0.728623495399715,0.238730446893624,0.0156751597639934
"gene.Ha412HOChr07g0321961",-0.341307159882393,0.000447123487910879,0.232155339889194,0.0188779667256418
"gene.Ha412HOChr07g0322011",-0.0145592383181889,0.884524096270152,-0.00587104306289875,0.953299110163534
"gene.Ha412HOChr07g0322031",0.181588013471827,0.0677653960293035,-0.120920196671608,0.22603689691946
"gene.Ha412HOChr07g0322041",-0.293621987486417,0.0027426156863078,-0.0153598368710276,0.878221707365356
"gene.Ha412HOChr07g0322061",-0.0449553308447758,0.653678492535999,-0.283327184331228,0.00390700714957229
"gene.Ha412HOChr07g0322081",-0.0257594595539763,0.797183327573907,-0.0236099285092805,0.813787586697084
"gene.Ha412HOChr07g0322131",-0.282748428557305,0.00398399180511886,0.285437065945158,0.00363749857080782
"gene.Ha412HOChr07g0322151",0.517264207920005,2.59838492812041e-08,-0.43054499598954,6.27805630187112e-06
"gene.Ha412HOChr07g0322171",-0.422214152472247,9.86497613441563e-06,0.203520660411286,0.0402036205418303
"gene.Ha412HOChr07g0322251",-0.474367239678119,4.73730567489206e-07,0.294622568053209,0.00264806671727241
"gene.Ha412HOChr07g0322331",-0.200207561392059,0.0436378502412856,0.123706015558982,0.215443326359965
"gene.Ha412HOChr07g0322341",0.503472491786462,6.90338107318384e-08,-0.167290057668013,0.0928427339885875
"gene.Ha412HOChr07g0322351",0.119183396174737,0.232823806312506,-0.0225774302263397,0.821793108094663
"gene.Ha412HOChr07g0322381",0.456099093207955,1.45341025376007e-06,-0.234176754703497,0.0178381276175498
"gene.Ha412HOChr07g0322431",0.0817290364457446,0.414147216323995,0.166395305803214,0.0946283422897442
"gene.Ha412HOChr07g0322441",-0.0505222313808047,0.614062408619904,0.239553966699047,0.0153092769088199
"gene.Ha412HOChr07g0322451",0.268016752634257,0.00645956709814004,0.0696854098242477,0.486453264943494
"gene.Ha412HOChr07g0322511",-0.154342685622559,0.121412966816385,0.0446651369109819,0.65577149339105
"gene.Ha412HOChr07g0322551",0.462432020940883,9.92646268029223e-07,-0.300752452032352,0.00213017261044676
"gene.Ha412HOChr07g0322561",-0.217446991982248,0.028136277100409,0.271646577017745,0.00574803754622175
"gene.Ha412HOChr07g0322571",0.37185017560485,0.000119008924693619,-0.0751677829517953,0.452734334282455
"gene.Ha412HOChr07g0322581",0.379635665725438,8.31063693811957e-05,-0.173895710994424,0.0804710758599032
"gene.Ha412HOChr07g0322601",-0.288984988843601,0.00322164578386145,0.0411029757852427,0.681676142084409
"gene.Ha412HOChr07g0322621",-0.0221075476530001,0.825442476828065,0.109518687171617,0.273187141744092
"gene.Ha412HOChr07g0322651",0.259561338847739,0.00842743903526378,-0.112038758726312,0.262234927835083
"gene.Ha412HOChr07g0322731",0.23716542064548,0.0163914055522018,-0.171178609844536,0.0853899647963654
"gene.Ha412HOChr07g0322801",-0.150107670247048,0.132099253319054,0.204806217256455,0.0389333032475744
"gene.Ha412HOChr07g0322811",0.20624137143162,0.0375550068211125,0.0645138780433503,0.519445978902163
"gene.Ha412HOChr07g0322841",-0.0706962164839641,0.480137601181076,-0.00186931751688372,0.98512309353518
"gene.Ha412HOChr07g0322851",-0.664002158252673,2.80517048683138e-14,0.120875434975879,0.226210047755532
"gene.Ha412HOChr07g0322871",0.169993743237541,0.0876086055262957,-0.141867999040474,0.154926707292567
"gene.Ha412HOChr07g0322891",-0.205880716326039,0.0378974676479058,-0.00926312749509822,0.926378671349643
"gene.Ha412HOChr07g0322941",0.188751486419628,0.0574439104403321,-0.703224731518664,1.71590397528488e-16
"gene.Ha412HOChr07g0322971",-0.0243320280599175,0.808200066208341,-0.0332561851543446,0.740022649613652
"gene.Ha412HOChr07g0323001",-0.413757318864077,1.54201145622251e-05,0.274112371674976,0.00530526541926173
"gene.Ha412HOChr07g0323011",-0.206351263481184,0.0374511755528243,0.0484867448273886,0.628427259289139
"gene.Ha412HOChr07g0323041",0.0987724156929163,0.323311438529424,0.0265446899494302,0.791139791785137
"gene.Ha412HOChr07g0323061",0.0816019494550743,0.414875927592754,-0.22993112413561,0.0200820550854883
"gene.Ha412HOChr07g0323071",0.482751645624247,2.76987212127329e-07,-0.0530115649109894,0.596691394935685
"gene.Ha412HOChr07g0323091",-0.412689524087676,1.63009284267551e-05,0.0789033046283526,0.430525253517235
"gene.Ha412HOChr07g0323141",0.0980784731635812,0.326739251474975,-0.088860005412247,0.374465393467354
"gene.Ha412HOChr07g0323161",0.382401776170333,7.29918872035472e-05,-0.208709922579138,0.0352799472024487
"gene.Ha412HOChr07g0323171",-0.269622903447238,0.00613562575962461,0.299172189419779,0.00225410413598771
"gene.Ha412HOChr07g0323211",-0.0700276802407832,0.484309771143044,0.464659758370562,8.66460970413953e-07
"gene.Ha412HOChr07g0323221",-0.143179879336825,0.151107001071477,-0.469046811641721,6.61066938351179e-07
"gene.Ha412HOChr07g0323321",-0.0115180332049478,0.908527112018834,0.0384418902563439,0.701274220361429
"gene.Ha412HOChr07g0323331",0.456453289858711,1.42303020383349e-06,-0.328850340172048,0.000739056954105501
"gene.Ha412HOChr07g0323351",-0.37557182849013,0.000100351820409807,0.106779299835656,0.28543731728797
"gene.Ha412HOChr07g0323571",0.490235693833256,1.69474462268032e-07,-0.246503820342996,0.0125054377948643
"gene.Ha412HOChr07g0323611",0.409600643694287,1.91222414359802e-05,-0.48449968137342,2.47218144962334e-07
"gene.Ha412HOChr07g0323641",0.219405557151855,0.0267155498376399,-0.0708074056342784,0.479445573842724
"gene.Ha412HOChr07g0323751",0.422459315799099,9.73630114706528e-06,-0.345930909807372,0.000369044856991208
"gene.Ha412HOChr07g0323771",-0.140236537730315,0.159777103377163,0.232537987979613,0.0186772151993459
"gene.Ha412HOChr07g0323791",-0.256946696451637,0.00913456315868502,0.130804351266802,0.190055238877851
"gene.Ha412HOChr07g0323821",-0.152081347776927,0.12703301926207,0.245894537251657,0.0127319212027591
"gene.Ha412HOChr07g0323841",-0.0941588763666808,0.346535066928128,0.21172920894499,0.0326558900860263
"gene.Ha412HOChr07g0323851",-0.334931134546595,0.000579797712810689,-0.0594558787553878,0.552779783085694
"gene.Ha412HOChr07g0323951",-0.132090469244766,0.185697799765309,0.0729460659145363,0.466239712156975
"gene.Ha412HOChr07g0323981",-0.107291556986546,0.28311920698615,-0.203400526389813,0.0403240792825095
"gene.Ha412HOChr07g0324041",0.0600541873756903,0.548783484407157,0.0604471357214145,0.546166518365229
"gene.Ha412HOChr07g0324481",0.523890120501662,1.5997004759201e-08,-0.38793411822047,5.61087760282478e-05
"gene.Ha412HOChr07g0324531",-0.565626612339861,5.85146840518394e-10,0.230285664824927,0.0198858108912362
"gene.Ha412HOChr07g0324651",0.0971407035036247,0.331408277032879,-0.317609218516268,0.0011426651889806
"gene.Ha412HOChr07g0324671",0.181461606354103,0.0679601991098632,0.00500383802466005,0.960191115807733
"gene.Ha412HOChr07g0324681",0.00698254699890101,0.944470665737926,-0.101552549745217,0.309811085181983
"gene.Ha412HOChr07g0324691",-0.152878185677115,0.125030338825786,0.0698771865159613,0.485251627474281
"gene.Ha412HOChr07g0324771",0.175733868483249,0.077273868662566,0.0521814601509169,0.602459520887078
"gene.Ha412HOChr07g0324831",0.412353503412124,1.65877354163278e-05,-0.040294380504984,0.687609585636734
"gene.Ha412HOChr07g0324861",0.0391731488917944,0.695868525181119,0.0412107502350438,0.680886749712285
"gene.Ha412HOChr07g0324871",-0.273255492171216,0.00545556660691022,0.019982649305875,0.841990942129837
"gene.Ha412HOChr07g0324881",-0.0871935010882387,0.383525253715358,0.0660393784272178,0.509596942098736
"gene.Ha412HOChr07g0324901",0.468938207484549,6.65539874463485e-07,-0.1460882680216,0.142891480719159
"gene.Ha412HOChr07g0324951",-0.142086224972959,0.154286356217324,0.292680985262355,0.00283429485140668
"gene.Ha412HOChr07g0325051",-0.0335817531262307,0.73756954539652,-0.649162883142076,1.58960800461873e-13
"gene.Ha412HOChr07g0325061",-0.457321910268554,1.35105249657918e-06,-0.0928533820091903,0.353291966484443
"gene.Ha412HOChr07g0325071",-0.153822727553577,0.122687937877651,0.375463644983982,0.000100853405462896
"gene.Ha412HOChr07g0325081",0.309075623271114,0.00157332040719242,-0.338882566758786,0.000493882459136283
"gene.Ha412HOChr07g0325091",0.013550319696634,0.89247661364234,-0.0488620938241462,0.625767685674629
"gene.Ha412HOChr07g0325131",0.0450036164789431,0.65333049585429,0.0225255807325536,0.822195615161737
"gene.Ha412HOChr07g0325321",0.470684942868666,5.96964743804166e-07,0.100088030475492,0.316876418678182
"gene.Ha412HOChr07g0325341",-0.254206610462522,0.00993108459792975,-0.199434054581109,0.0444738387514783
"gene.Ha412HOChr07g0325351",0.071462301837475,0.475380480523507,-0.428123162549966,7.16834549362448e-06
"gene.Ha412HOChr07g0325361",-0.450408819007788,2.03409198303186e-06,0.20219652015035,0.0415480738638414
"gene.Ha412HOChr07g0325371",0.229071377515034,0.0205648643063734,-0.198743946691122,0.0452308845056837
"gene.Ha412HOChr07g0325381",-0.254316987057453,0.00989785797692517,0.28185259483585,0.0041058299322968
"gene.Ha412HOChr07g0325401",0.127043268642656,0.203222671570767,-0.100697345596797,0.313924331069503
"gene.Ha412HOChr07g0325411",0.177173815105102,0.0748411734244772,-0.0784125390644344,0.433407000049937
"gene.Ha412HOChr07g0325451",0.299175003809865,0.0022538777533849,-0.200526689920738,0.0432967732087093
"gene.Ha412HOChr07g0325461",0.324909976360529,0.000862650086271394,-0.0884695202923639,0.376576464696219
"gene.Ha412HOChr07g0325501",-0.304191932077162,0.00188144926073128,-0.194482989966671,0.05014562379923
"gene.Ha412HOChr07g0325531",0.239103415634116,0.0155085247644179,0.139110323094415,0.163190775380698
"gene.Ha412HOChr07g0325601",0.359519301696532,0.000206358675500536,-0.117698009272368,0.238740179749711
"gene.Ha412HOChr07g0325621",0.102950585695293,0.303162849885503,0.0232582484440597,0.816512247164335
"gene.Ha412HOChr07g0325651",0.0141987822711036,0.887364016380802,0.138764495727555,0.164249805434724
"gene.Ha412HOChr07g0325681",-0.382274376597163,7.34313405319182e-05,0.157002325853833,0.115050361810803
"gene.Ha412HOChr07g0325701",0.196279628933133,0.0480220654975398,-0.55734371302746,1.17029290469789e-09
"gene.Ha412HOChr07g0325751",-0.0698481424368647,0.485433510556325,-0.272204563964616,0.00564506564590679
"gene.Ha412HOChr07g0325771",-0.367073782769431,0.000147678410955187,0.306930711260154,0.00170252492853251
"gene.Ha412HOChr07g0325931",-0.293091824881123,0.00279393426021469,0.3042182806932,0.00187964980277876
"gene.Ha412HOChr07g0325941",0.421293683717555,1.03625058440897e-05,0.150124611737454,0.132055119789382
"gene.Ha412HOChr07g0326031",-0.661169533647363,3.93585926426178e-14,0.0590088783594505,0.555774590404355
"gene.Ha412HOChr07g0326041",-0.108208097410018,0.27900302646819,-0.211750838314349,0.0326377028914044
"gene.Ha412HOChr07g0326051",-0.101986236468329,0.307738656616969,0.359115860343306,0.000210030335270751
"gene.Ha412HOChr07g0326061",-0.191847072585084,0.0534009701062507,0.0715571198815965,0.474793470236532
"gene.Ha412HOChr07g0326081",0.0777651830029514,0.437224989246554,-0.0973739297597806,0.330243125405395
"gene.Ha412HOChr07g0326101",0.314834122600599,0.0012692125573038,-0.122910683174342,0.218431119820061
"gene.Ha412HOChr07g0326121",-0.0124076914702298,0.901495894801664,-0.168304651389915,0.0908503078223941
"gene.Ha412HOChr07g0326131",-0.0550957525915951,0.582319385738169,-0.212818390580367,0.0317506017924323
"gene.Ha412HOChr07g0326191",0.252454815365634,0.0104716828615164,0.0688306018479007,0.491828548584821
"gene.Ha412HOChr07g0326201",-0.338840710543479,0.000494727716666572,-0.171213891104529,0.085324593653275
"gene.Ha412HOChr07g0326221",0.340986316038584,0.000453068262167388,-0.252796984196965,0.0103641086621787
"gene.Ha412HOChr07g0326231",0.354285630142335,0.000258940197147174,-0.19092900374417,0.054574813480786
"gene.Ha412HOChr07g0326271",-0.186664741636045,0.0603081795842834,-0.42410560540534,8.91228445605513e-06
"gene.Ha412HOChr07g0326291",0.105632041601412,0.290674720924758,-0.0162777248173734,0.87100537044053
"gene.Ha412HOChr07g0326311",0.0886621110844606,0.375534362997839,0.00831456920758689,0.933899625417634
"gene.Ha412HOChr07g0326341",0.00764043692232195,0.93924827723673,0.132983548714393,0.182715096645952
"gene.Ha412HOChr07g0326361",-0.158595640526948,0.111364322715817,0.0569956399438045,0.569358695588421
"gene.Ha412HOChr07g0326381",-0.0782859523092382,0.434152088557525,0.174271508664987,0.0798089670959606
"gene.Ha412HOChr07g0326391",0.201075010299119,0.0427159226476806,0.130836738952813,0.189944604971614
"gene.Ha412HOChr07g0326401",0.00186277475182558,0.985175158019071,-0.230314968381395,0.0198696649107444
"gene.Ha412HOChr07g0326421",0.0413116309447839,0.680148162214918,-0.266995837853935,0.00667326666020853
"gene.Ha412HOChr07g0326451",0.167255915398159,0.0929103774878505,0.0429591854663493,0.668128965474009
"gene.Ha412HOChr07g0326471",-0.162991871607713,0.101669183940324,0.165467225936976,0.0965089885306191
"gene.Ha412HOChr07g0326481",0.00955940376139974,0.924030844201966,-0.182543087492559,0.066308132204842
"gene.Ha412HOChr07g0326491",0.203625422683706,0.0400988205862119,-0.0976212967091877,0.329010187393095
"gene.Ha412HOChr07g0326501",-0.147677671646581,0.13854686155298,0.0139532103965833,0.889299618443924
"gene.Ha412HOChr08g0326561",-0.491003162491174,1.61041036499802e-07,0.0704868199292085,0.4814423139092
"gene.Ha412HOChr08g0326581",-0.239893439797146,0.0151606209985143,0.262414125894264,0.00771132888486758
"gene.Ha412HOChr08g0326591",-0.281352830668313,0.00417523799760535,-0.329375477060185,0.00072386942978016
"gene.Ha412HOChr08g0326601",-0.217718084467474,0.0279358840457521,0.0360100210551224,0.719357416055127
"gene.Ha412HOChr08g0326611",0.413376849897961,1.57287052151303e-05,0.0372842719831501,0.709862138128701
"gene.Ha412HOChr08g0326631",-0.0655484998956365,0.512755643277734,-0.207833590617871,0.0360739556013649
"gene.Ha412HOChr08g0326671",0.163134419102504,0.101366271338332,-0.29306991785529,0.00279607327301748
"gene.Ha412HOChr08g0326701",-0.539565840524493,4.86718899162155e-09,0.173464371352265,0.0812364513234066
"gene.Ha412HOChr08g0326711",0.157014991664248,0.115020692070161,0.0542433967429762,0.588177758273329
"gene.Ha412HOChr08g0326731",0.223356396321565,0.024034588825013,-0.267984491483951,0.00646622615856679
"gene.Ha412HOChr08g0326741",0.164992210601,0.0974828803976017,-0.00565547789241154,0.955011986494869
"gene.Ha412HOChr08g0326751",-0.281278489842301,0.0041856516547274,0.362585230163872,0.000180336733297791
"gene.Ha412HOChr08g0326841",0.0740479097530644,0.459514453728548,0.127593184972371,0.20125763537126
"gene.Ha412HOChr08g0326861",-0.143849691742448,0.149184221816464,0.0716677603928255,0.474109000269228
"gene.Ha412HOChr08g0326891",0.177925774613029,0.0735954924723166,-0.120778430260782,0.226585609148504
"gene.Ha412HOChr08g0326931",0.0237848798828443,0.812432965380365,0.10352707100174,0.300448830301732
"gene.Ha412HOChr08g0326941",0.0903101675855385,0.366688695338339,0.223102959657372,0.0241993881068023
"gene.Ha412HOChr08g0326951",0.28676513637923,0.0034765153967888,-0.428227730840344,7.12756724536558e-06
"gene.Ha412HOChr08g0327021",0.0241363034528034,0.809713621017528,0.185567850153538,0.0618599056879957
"gene.Ha412HOChr08g0327041",-0.618736262384315,4.19576996369206e-12,0.20164741954054,0.0421164918579538
"gene.Ha412HOChr08g0327051",0.206384289244901,0.0374200182929704,0.103799935744431,0.299169796317204
"gene.Ha412HOChr08g0327071",0.443270166451933,3.07487999623906e-06,-0.181405794283302,0.0680463540258464
"gene.Ha412HOChr08g0327081",-0.444023432701671,2.94498372557385e-06,0.278376820694085,0.00461068865505212
"gene.Ha412HOChr08g0327091",-0.253878290969942,0.0100304976454488,0.206624522359483,0.0371940301112127
"gene.Ha412HOChr08g0327141",0.160466518952297,0.10715407099607,-0.0988266377963361,0.323044577860707
"gene.Ha412HOChr08g0327161",0.172641987164038,0.0827118193853023,-0.222022153244182,0.0249130650105168
"gene.Ha412HOChr08g0327191",0.111554200152729,0.264317270360698,-0.000459875451348311,0.996339898996363
"gene.Ha412HOChr08g0327221",0.33276696005408,0.000632464557690881,-0.255384376650739,0.00958154124528797
"gene.Ha412HOChr08g0327311",-0.0913943819135855,0.360939744871578,-0.104272479045948,0.296963260418654
"gene.Ha412HOChr08g0327321",-0.437115814992596,4.35829052515071e-06,0.380770481142541,7.88085493656896e-05
"gene.Ha412HOChr08g0327461",-0.31531364310493,0.00124647383997904,0.173654089344712,0.0808990990797595
"gene.Ha412HOChr08g0327491",0.0608457720046989,0.543517911884743,0.142254497141288,0.153793941034602
"gene.Ha412HOChr08g0327501",0.0508915088596042,0.611471688114219,0.0151573198448344,0.879815238809604
"gene.Ha412HOChr08g0327511",-0.20517705878028,0.038573160828362,0.048337761594399,0.629484216096343
"gene.Ha412HOChr08g0327541",-0.280041914405995,0.00436230760931078,0.0471027082662496,0.638274895425097
"gene.Ha412HOChr08g0327551",-0.199520796490352,0.0443794324874948,0.0818663582897987,0.413360657803447
"gene.Ha412HOChr08g0327561",0.032623865863317,0.744794506096333,-0.19291161852897,0.052065926060163
"gene.Ha412HOChr08g0327701",-0.134263680613034,0.178500943625653,0.180833151108592,0.0689354406767291
"gene.Ha412HOChr08g0327711",0.168077519497612,0.0912933734744293,-0.0966924046621323,0.333655230415879
"gene.Ha412HOChr08g0327721",0.0817815410234967,0.413846375209041,-0.0232095523446894,0.816889695866268
"gene.Ha412HOChr08g0327731",0.372931095573335,0.000113282631956614,0.0408560636479669,0.683485939559144
"gene.Ha412HOChr08g0327761",-0.668931076428333,1.54242339702444e-14,0.137499130046707,0.168168218001543
"gene.Ha412HOChr08g0327781",0.109511053032557,0.273220780858296,-0.282073369256104,0.00407549818522402
"gene.Ha412HOChr08g0327791",0.183373136186193,0.0650623801155471,-0.428813635631315,6.90309524212884e-06
"gene.Ha412HOChr08g0327821",-0.169900993550031,0.0877841926464879,0.115905370527241,0.246018469093018
"gene.Ha412HOChr08g0327841",0.0756514830748457,0.449823138576258,-0.182218453634541,0.0668005830630677
"gene.Ha412HOChr08g0327851",-0.626949301452196,1.79625736474774e-12,0.108196715995762,0.279053893270598
"gene.Ha412HOChr08g0327861",0.304574055017212,0.00185550444470918,-0.0537702751740034,0.591441130876113
"gene.Ha412HOChr08g0327871",-0.418808830690032,1.18260409141161e-05,0.0854300556093087,0.393254698462051
"gene.Ha412HOChr08g0327891",-0.407567648124035,2.12224546360831e-05,0.225805738688026,0.0224906756151817
"gene.Ha412HOChr08g0327921",-0.384654340833625,6.56152450210623e-05,-0.04859587300913,0.627653528494103
"gene.Ha412HOChr08g0327931",-0.571487186280322,3.54159191114702e-10,0.111249228821692,0.265633596569232
"gene.Ha412HOChr08g0327951",-0.182307385806501,0.0666653840525946,0.118747527897947,0.23454917097248
"gene.Ha412HOChr08g0328001",-0.0816556814839653,0.414567739435512,-0.309733477947925,0.0015355133879901
"gene.Ha412HOChr08g0328021",0.168663936721514,0.0901529306613127,0.0211935142386358,0.832551952236749
"gene.Ha412HOChr08g0328061",-0.664268347550035,2.71678909543172e-14,0.320689617701742,0.00101572740461735
"gene.Ha412HOChr08g0328071",0.633744460104327,8.73424337591854e-13,-0.00286250097024339,0.977220621776977
"gene.Ha412HOChr08g0328091",-0.324385585618326,0.000880450151976846,0.248300275797189,0.0118579857374154
