"","kTotal","kWithin","kOut","kDiff"
"gene.Ha412HOChr07g0321961",121.164716174927,44.9969489741941,76.1677672007328,-31.1708182265387
"gene.Ha412HOChr07g0322011",40.1078060773391,9.43582115988845,30.6719849174507,-21.2361637575622
"gene.Ha412HOChr07g0322031",110.00907788697,25.4564342863478,84.5526436006223,-59.0962093142745
"gene.Ha412HOChr07g0322041",22.1681891860941,6.53257341066658,15.6356157754275,-9.10304236476092
"gene.Ha412HOChr07g0322061",16.9511552816407,1.00051211450039,15.9506431671403,-14.95013105264
"gene.Ha412HOChr07g0322081",40.19672314871,2.27892001969949,37.9178031290105,-35.638883109311
"gene.Ha412HOChr07g0322131",18.064098033714,1.65850262906397,16.40559540465,-14.747092775586
"gene.Ha412HOChr07g0322151",111.150705739323,28.6862887878861,82.4644169514366,-53.7781281635505
"gene.Ha412HOChr07g0322171",147.375881151348,12.5184429034911,134.857438247857,-122.338995344365
"gene.Ha412HOChr07g0322251",113.989848505062,41.8585375355245,72.1313109695379,-30.2727734340134
"gene.Ha412HOChr07g0322331",73.3430359868904,3.53761393289553,69.8054220539948,-66.2678081210993
"gene.Ha412HOChr07g0322341",87.2012938495407,10.5251185928024,76.6761752567383,-66.1510566639359
"gene.Ha412HOChr07g0322351",11.0909527352871,1.38653877143755,9.7044139638496,-8.31787519241204
"gene.Ha412HOChr07g0322381",107.164397389573,17.7862370667118,89.3781603228613,-71.5919232561495
"gene.Ha412HOChr07g0322431",44.7120152791255,7.07224304048638,37.6397722386391,-30.5675291981527
"gene.Ha412HOChr07g0322441",11.1998639721064,1.70050613250452,9.49935783960193,-7.79885170709741
"gene.Ha412HOChr07g0322451",30.2627979147244,5.35082528494558,24.9119726297788,-19.5611473448332
"gene.Ha412HOChr07g0322511",42.5670589033045,17.7689848766447,24.7980740266598,-7.02908915001515
"gene.Ha412HOChr07g0322551",130.206949880332,54.1908250126829,76.0161248676494,-21.8252998549665
"gene.Ha412HOChr07g0322561",119.127970661732,54.8724699667975,64.2555006949341,-9.38303072813655
"gene.Ha412HOChr07g0322571",34.2351178745829,3.94658745813813,30.2885304164448,-26.3419429583066
"gene.Ha412HOChr07g0322581",24.6708345631103,8.61395460072388,16.0568799623864,-7.44292536166257
"gene.Ha412HOChr07g0322601",195.502462434428,96.5755764627484,98.9268859716799,-2.35130950893151
"gene.Ha412HOChr07g0322621",122.107551931729,26.4527376597799,95.6548142719492,-69.2020766121692
"gene.Ha412HOChr07g0322651",22.952413002135,2.38122397269341,20.5711890294416,-18.1899650567482
"gene.Ha412HOChr07g0322731",20.5566028203726,2.96841080648135,17.5881920138913,-14.6197812074099
"gene.Ha412HOChr07g0322801",99.7386640638301,86.1427131262099,13.5959509376202,72.5467621885897
"gene.Ha412HOChr07g0322811",24.3559293940368,0.366130289479464,23.9897991045573,-23.6236688150778
"gene.Ha412HOChr07g0322841",53.2364371327517,40.430612071981,12.8058250607707,27.6247870112102
"gene.Ha412HOChr07g0322851",618.666492480409,348.484233556759,270.182258923651,78.3019746331081
"gene.Ha412HOChr07g0322871",221.067247418599,19.9434641702295,201.123783248369,-181.18031907814
"gene.Ha412HOChr07g0322891",78.8720794804356,25.1583652522478,53.7137142281878,-28.55534897594
"gene.Ha412HOChr07g0322941",37.9070468547359,6.24994883070607,31.6570980240298,-25.4071491933237
"gene.Ha412HOChr07g0322971",21.9917883158714,2.14530950109672,19.8464788147747,-17.701169313678
"gene.Ha412HOChr07g0323001",46.0816475608896,5.02737689348424,41.0542706674054,-36.0268937739211
"gene.Ha412HOChr07g0323011",23.0237719176727,8.10172743602626,14.9220444816465,-6.82031704562019
"gene.Ha412HOChr07g0323041",27.462886186905,2.63320607937621,24.8296801075288,-22.1964740281526
"gene.Ha412HOChr07g0323061",9.57553881822882,1.28124035788594,8.29429846034288,-7.01305810245694
"gene.Ha412HOChr07g0323071",73.7971437081387,15.7776381374067,58.019505570732,-42.2418674333253
"gene.Ha412HOChr07g0323091",210.684303104959,88.5727260054089,122.11157709955,-33.5388510941414
"gene.Ha412HOChr07g0323141",44.4871434522806,7.03205146906455,37.4550919832161,-30.4230405141515
"gene.Ha412HOChr07g0323161",35.0405830741473,3.318076832107,31.7225062420403,-28.4044294099333
"gene.Ha412HOChr07g0323171",50.8585048676282,15.7297492579896,35.1287556096386,-19.3990063516491
"gene.Ha412HOChr07g0323211",41.2552376398845,19.4759674123933,21.7792702274912,-2.30330281509793
"gene.Ha412HOChr07g0323221",42.9128729600815,17.351489650599,25.5613833094824,-8.2098936588834
"gene.Ha412HOChr07g0323321",11.1720569113647,0.783679155530285,10.3883777558344,-9.60469860030413
"gene.Ha412HOChr07g0323331",298.277248098174,90.83541860393,207.441829494244,-116.606410890314
"gene.Ha412HOChr07g0323351",291.148716791897,141.657901254885,149.490815537012,-7.83291428212732
"gene.Ha412HOChr07g0323571",128.030364759872,25.7256307156743,102.304734044198,-76.5791033285238
"gene.Ha412HOChr07g0323611",83.7674091464593,15.892077023555,67.8753321229043,-51.9832550993493
"gene.Ha412HOChr07g0323641",80.339371527376,11.6752748326399,68.6640966947361,-56.9888218620962
"gene.Ha412HOChr07g0323751",200.533226088134,27.4882815982129,173.044944489921,-145.556662891709
"gene.Ha412HOChr07g0323771",15.55275977077,4.22063786404693,11.332121906723,-7.11148404267612
"gene.Ha412HOChr07g0323791",18.7734866427927,5.55645754936474,13.217029093428,-7.66057154406325
"gene.Ha412HOChr07g0323821",9.21283969836671,2.76119605176696,6.45164364659975,-3.69044759483279
"gene.Ha412HOChr07g0323841",13.1522091264914,5.17676566824878,7.97544345824259,-2.79867778999381
"gene.Ha412HOChr07g0323851",79.7477972087134,36.6464196706379,43.1013775380755,-6.45495786743767
"gene.Ha412HOChr07g0323951",41.2237586423415,3.59623620620602,37.6275224361355,-34.0312862299294
"gene.Ha412HOChr07g0323981",13.084147771423,0.39447013973104,12.6896776316919,-12.2952074919609
"gene.Ha412HOChr07g0324041",15.3641854544388,3.0915797638789,12.2726056905599,-9.18102592668102
"gene.Ha412HOChr07g0324481",171.610315001119,38.1758569353639,133.434458065755,-95.2586011303907
"gene.Ha412HOChr07g0324531",66.5236124080769,31.4222586450659,35.101353763011,-3.67909511794517
"gene.Ha412HOChr07g0324651",86.9915516343677,29.3744837494958,57.6170678848719,-28.2425841353761
"gene.Ha412HOChr07g0324671",5.17117460031359,0.715397977631376,4.45577662268222,-3.74037864505084
"gene.Ha412HOChr07g0324681",17.7424522612826,3.35761892912555,14.3848333321571,-11.0272144030315
"gene.Ha412HOChr07g0324691",45.811034977809,5.08646606356752,40.7245689142415,-35.6381028506739
"gene.Ha412HOChr07g0324771",4.32030656504939,0.292385979645576,4.02792058540381,-3.73553460575824
"gene.Ha412HOChr07g0324831",32.3550576916103,7.60659687181978,24.7484608197906,-17.1418639479708
"gene.Ha412HOChr07g0324861",28.8968090045881,5.61886310881397,23.2779458957741,-17.6590827869602
"gene.Ha412HOChr07g0324871",31.1608889148461,3.5698177209395,27.5910711939066,-24.0212534729671
"gene.Ha412HOChr07g0324881",88.0862142923922,76.2664040215547,11.8198102708375,64.4465937507172
"gene.Ha412HOChr07g0324901",36.850751586582,9.28757710391017,27.5631744826719,-18.2755973787617
"gene.Ha412HOChr07g0324951",28.1139929462445,11.5586940510692,16.5552988951753,-4.99660484410608
"gene.Ha412HOChr07g0325051",19.834055568005,0.93158585663143,18.9024697113736,-17.9708838547422
"gene.Ha412HOChr07g0325061",117.997193709495,68.1058265146044,49.891367194891,18.2144593197134
"gene.Ha412HOChr07g0325071",13.58577528453,0.904707015292152,12.6810682692379,-11.7763612539457
"gene.Ha412HOChr07g0325081",55.6160179373445,25.1182639848706,30.4977539524739,-5.37948996760337
"gene.Ha412HOChr07g0325091",22.3993268348797,4.13056709432386,18.2687597405559,-14.138192646232
"gene.Ha412HOChr07g0325131",79.6611869595872,5.17322508857905,74.4879618710081,-69.3147367824291
"gene.Ha412HOChr07g0325321",83.6322916277747,28.6569820687398,54.9753095590349,-26.3183274902951
"gene.Ha412HOChr07g0325341",26.84899508974,2.41132824829597,24.437666841444,-22.0263385931481
"gene.Ha412HOChr07g0325351",17.4296509682855,0.67507071309862,16.7545802551869,-16.0795095420883
"gene.Ha412HOChr07g0325361",141.050326680036,63.205420635392,77.8449060446441,-14.6394854092521
"gene.Ha412HOChr07g0325371",16.6868552391699,6.50565568880737,10.1811995503625,-3.67554386155512
"gene.Ha412HOChr07g0325381",39.6565196015329,10.4291738917126,29.2273457098202,-18.7981718181076
"gene.Ha412HOChr07g0325401",51.1943302374638,4.96560235896674,46.2287278784971,-41.2631255195303
"gene.Ha412HOChr07g0325411",46.5411264321696,5.01272047023848,41.5284059619311,-36.5156854916926
"gene.Ha412HOChr07g0325451",39.9328560757035,7.16670468642311,32.7661513892804,-25.5994467028573
"gene.Ha412HOChr07g0325461",50.4705110581474,10.1998384255411,40.2706726326063,-30.0708342070652
"gene.Ha412HOChr07g0325501",193.697400606025,91.1803394418492,102.517061164176,-11.3367217223266
"gene.Ha412HOChr07g0325531",48.621423860557,6.10487009060376,42.5165537699532,-36.4116836793495
"gene.Ha412HOChr07g0325601",70.0209398419294,3.26861882571071,66.7523210162187,-63.483702190508
"gene.Ha412HOChr07g0325621",5.63788984978585,0.725734150939983,4.91215569884586,-4.18642154790588
"gene.Ha412HOChr07g0325651",25.8013375238396,1.72941163845107,24.0719258853885,-22.3425142469374
"gene.Ha412HOChr07g0325681",24.7100633159243,4.49483492300719,20.2152283929172,-15.72039346991
"gene.Ha412HOChr07g0325701",26.6097844725339,1.32031560224056,25.2894688702934,-23.9691532680528
"gene.Ha412HOChr07g0325751",41.9450865775021,18.9749160948184,22.9701704826837,-3.99525438786528
"gene.Ha412HOChr07g0325771",47.4840924036832,20.1797766228249,27.3043157808584,-7.12453915803349
"gene.Ha412HOChr07g0325931",75.3301135636375,41.1483044126453,34.1818091509922,6.96649526165318
"gene.Ha412HOChr07g0325941",109.669817047756,33.1915263296083,76.4782907181477,-43.2867643885394
"gene.Ha412HOChr07g0326031",364.977870878613,182.301118982816,182.676751895797,-0.37563291298062
"gene.Ha412HOChr07g0326041",47.17153864751,14.9823565483666,32.1891820991434,-17.2068255507768
"gene.Ha412HOChr07g0326051",43.3318802233233,1.2356352055566,42.0962450177666,-40.86060981221
"gene.Ha412HOChr07g0326061",30.6685940579646,6.52386495581697,24.1447291021476,-17.6208641463306
"gene.Ha412HOChr07g0326081",6.02575900789439,1.32890901584537,4.69684999204902,-3.36794097620365
"gene.Ha412HOChr07g0326101",70.3670005356338,17.5952450725199,52.771755463114,-35.1765103905941
"gene.Ha412HOChr07g0326121",44.7646069894965,6.59109384524169,38.1735131442548,-31.5824192990131
"gene.Ha412HOChr07g0326131",136.142167784808,41.2319866495602,94.9101811352483,-53.6781944856881
"gene.Ha412HOChr07g0326191",49.9785463866562,7.20139744924849,42.7771489374077,-35.5757514881592
"gene.Ha412HOChr07g0326201",36.2384826251076,12.7855441820988,23.4529384430089,-10.6673942609101
"gene.Ha412HOChr07g0326221",173.822013874722,53.0476731199446,120.774340754777,-67.7266676348324
"gene.Ha412HOChr07g0326231",92.6329251828107,5.52117573249348,87.1117494503172,-81.5905737178237
"gene.Ha412HOChr07g0326271",7.3583351469844,0.912725671882661,6.44560947510174,-5.53288380321908
"gene.Ha412HOChr07g0326291",27.4901321126346,2.79873591895177,24.6913961936828,-21.8926602747311
"gene.Ha412HOChr07g0326311",31.4297606513366,7.50542012079818,23.9243405305384,-16.4189204097402
"gene.Ha412HOChr07g0326341",17.1630154895756,1.64386799272895,15.5191474968466,-13.8752795041177
"gene.Ha412HOChr07g0326361",57.6573766339716,7.78041740076601,49.8769592332055,-42.0965418324395
"gene.Ha412HOChr07g0326381",26.8437206339889,3.9568453680641,22.8868752659248,-18.9300298978607
"gene.Ha412HOChr07g0326391",25.7072930581427,3.92596716773644,21.7813258904063,-17.8553587226699
"gene.Ha412HOChr07g0326401",14.4420197574699,1.63446920703115,12.8075505504387,-11.1730813434076
"gene.Ha412HOChr07g0326421",3.26879412241275,0.450125660986808,2.81866846142595,-2.36854280043914
"gene.Ha412HOChr07g0326451",67.431753657353,9.92136559783567,57.5103880595173,-47.5890224616817
"gene.Ha412HOChr07g0326471",55.2286635644311,5.14609726546893,50.0825662989622,-44.9364690334932
"gene.Ha412HOChr07g0326481",27.3701214841135,2.11747328667685,25.2526481974367,-23.1351749107598
"gene.Ha412HOChr07g0326491",16.5602961433014,1.21932513055007,15.3409710127513,-14.1216458822012
"gene.Ha412HOChr07g0326501",15.9394299805299,1.90879649774568,14.0306334827842,-12.1218369850386
"gene.Ha412HOChr08g0326561",121.38016427345,55.1462435418063,66.2339207316441,-11.0876771898378
"gene.Ha412HOChr08g0326581",19.4179402407954,1.41624653288716,18.0016937079083,-16.5854471750211
"gene.Ha412HOChr08g0326591",54.900387451098,16.9715150206631,37.928872430435,-20.9573574097719
"gene.Ha412HOChr08g0326601",142.114519982375,47.8056794467972,94.3088405355778,-46.5031610887806
"gene.Ha412HOChr08g0326611",79.9862476067247,17.1693714718179,62.8168761349068,-45.6475046630888
"gene.Ha412HOChr08g0326631",18.2184519019574,2.33671501263171,15.8817368893257,-13.5450218766939
"gene.Ha412HOChr08g0326671",36.0036385975979,3.53365174526361,32.4699868523343,-28.9363351070707
"gene.Ha412HOChr08g0326701",100.596965133216,3.68511527235417,96.911849860862,-93.2267345885079
"gene.Ha412HOChr08g0326711",55.2795003105014,7.8525327996565,47.4269675108449,-39.5744347111884
"gene.Ha412HOChr08g0326731",27.8335348328968,2.17244543244708,25.6610894004497,-23.4886439680027
"gene.Ha412HOChr08g0326741",62.8769846232706,8.00687507564991,54.8701095476207,-46.8632344719708
"gene.Ha412HOChr08g0326751",39.8457022522208,4.74838241189607,35.0973198403248,-30.3489374284287
"gene.Ha412HOChr08g0326841",16.3219154564991,1.02771720823741,15.2941982482617,-14.2664810400243
"gene.Ha412HOChr08g0326861",15.1162203301001,2.18976456814083,12.9264557619592,-10.7366911938184
"gene.Ha412HOChr08g0326891",39.7151789912935,4.74952788878245,34.965651102511,-30.2161232137286
"gene.Ha412HOChr08g0326931",119.458110508691,23.4426391747274,96.0154713339636,-72.5728321592361
"gene.Ha412HOChr08g0326941",47.196506200757,3.81608584720178,43.3804203535552,-39.5643345063534
"gene.Ha412HOChr08g0326951",33.1379441414817,12.9091417656874,20.2288023757942,-7.31966061010682
"gene.Ha412HOChr08g0327021",13.7267010257004,2.31430841586558,11.4123926098348,-9.09808419396919
"gene.Ha412HOChr08g0327041",362.731265255138,183.242296294603,179.488968960536,3.75332733406708
"gene.Ha412HOChr08g0327051",31.7718486966311,2.82397829422124,28.9478704024099,-26.1238921081887
"gene.Ha412HOChr08g0327071",67.2713688608264,18.130419293525,49.1409495673015,-31.0105302737765
"gene.Ha412HOChr08g0327081",315.175598225153,174.463971661029,140.711626564124,33.7523450969054
"gene.Ha412HOChr08g0327091",16.4836559199895,1.61513957514162,14.8685163448479,-13.2533767697062
"gene.Ha412HOChr08g0327141",14.5653918471449,1.26342365885627,13.3019681882886,-12.0385445294323
"gene.Ha412HOChr08g0327161",15.3971486981894,2.76296504830003,12.6341836498893,-9.87121860158929
"gene.Ha412HOChr08g0327191",40.4940799376956,1.33272848121748,39.1613514564781,-37.8286229752606
"gene.Ha412HOChr08g0327221",19.2180240957133,4.46921902740074,14.7488050683126,-10.2795860409118
"gene.Ha412HOChr08g0327311",176.055520859104,66.2688387244146,109.78668213469,-43.5178434102753
"gene.Ha412HOChr08g0327321",185.895094707901,49.6562993100882,136.238795397813,-86.5824960877243
"gene.Ha412HOChr08g0327461",76.2611987126099,21.9482169966443,54.3129817159656,-32.3647647193213
"gene.Ha412HOChr08g0327491",20.7395070136906,5.98481850776587,14.7546885059247,-8.76986999815886
"gene.Ha412HOChr08g0327501",26.8409741750069,2.70741848731336,24.1335556876935,-21.4261372003802
"gene.Ha412HOChr08g0327511",10.925601593306,2.13581595898011,8.78978563432589,-6.65396967534577
"gene.Ha412HOChr08g0327541",224.379533184241,110.443407482058,113.936125702182,-3.49271822012366
"gene.Ha412HOChr08g0327551",204.195124652184,90.5280051588849,113.667119493299,-23.1391143344143
"gene.Ha412HOChr08g0327561",44.4884109806123,7.68123096737076,36.8071800132416,-29.1259490458708
"gene.Ha412HOChr08g0327701",6.83076687214352,2.54364940776129,4.28711746438223,-1.74346805662093
"gene.Ha412HOChr08g0327711",30.2192007094362,4.54284928608229,25.6763514233539,-21.1335021372717
"gene.Ha412HOChr08g0327721",18.4257385023984,1.63864716723482,16.7870913351636,-15.1484441679288
"gene.Ha412HOChr08g0327731",23.1131040275341,3.27422692739853,19.8388771001355,-16.564650172737
"gene.Ha412HOChr08g0327761",287.62753535485,135.72696324729,151.90057210756,-16.1736088602699
"gene.Ha412HOChr08g0327781",5.44147244426347,0.207966761122242,5.23350568314123,-5.02553892201899
"gene.Ha412HOChr08g0327791",9.2327018792395,0.647566636911499,8.585135242328,-7.9375686054165
"gene.Ha412HOChr08g0327821",78.5345496094312,26.7636165738449,51.7709330355863,-25.0073164617414
"gene.Ha412HOChr08g0327841",57.2524836732677,1.04308642411731,56.2093972491504,-55.1663108250331
"gene.Ha412HOChr08g0327851",261.683002672176,121.641858041947,140.041144630228,-18.399286588281
"gene.Ha412HOChr08g0327861",136.413088384511,16.9547965981464,119.458291786364,-102.503495188218
"gene.Ha412HOChr08g0327871",163.002018208796,82.2223723482372,80.7796458605588,1.44272648767844
"gene.Ha412HOChr08g0327891",89.4943524763021,16.7087069566673,72.7856455196348,-56.0769385629676
"gene.Ha412HOChr08g0327921",265.920210573313,7.76176723412632,258.158443339187,-250.396676105061
"gene.Ha412HOChr08g0327931",201.692681565757,78.6020196834398,123.090661882317,-44.4886421988775
"gene.Ha412HOChr08g0327951",28.2408688512535,2.84020814314828,25.4006607081053,-22.560452564957
"gene.Ha412HOChr08g0328001",20.0200209970714,1.56117432548559,18.4588466715858,-16.8976723461002
"gene.Ha412HOChr08g0328021",70.3117659865432,1.2218147804161,69.0899512061271,-67.868136425711
"gene.Ha412HOChr08g0328061",214.326225959947,101.782464389375,112.543761570572,-10.7612971811979
"gene.Ha412HOChr08g0328071",123.524831385298,24.6222285028406,98.9026028824571,-74.2803743796165
"gene.Ha412HOChr08g0328091",39.5341099823337,2.48090331085809,37.0532066714756,-34.5723033606175
"gene.Ha412HOChr08g0328111",36.1796755392722,4.77346453134182,31.4062110079304,-26.6327464765886
"gene.Ha412HOChr08g0328121",69.4437006735509,1.46710943623565,67.9765912373152,-66.5094818010796
"gene.Ha412HOChr08g0328211",41.8133100143804,6.24107952145808,35.5722304929223,-29.3311509714642
"gene.Ha412HOChr08g0328221",31.0128818753468,19.1986614811859,11.8142203941609,7.38444108702493
"gene.Ha412HOChr08g0328231",16.3688876899699,2.01617252381343,14.3527151661564,-12.336542642343
"gene.Ha412HOChr08g0328251",49.6286677420972,8.46047641039247,41.1681913317047,-32.7077149213122
"gene.Ha412HOChr08g0328271",54.7550507491097,15.1702242002978,39.5848265488119,-24.4146023485141
"gene.Ha412HOChr08g0328281",74.6451986053169,20.5874160177954,54.0577825875215,-33.4703665697262
"gene.Ha412HOChr08g0328291",27.1534265928199,6.65917075286776,20.4942558399522,-13.8350850870844
"gene.Ha412HOChr08g0328301",42.4298383824089,7.04141567837246,35.3884227040364,-28.347007025664
"gene.Ha412HOChr08g0328341",14.1965350664991,3.08792658887053,11.1086084776285,-8.02068188875799
"gene.Ha412HOChr08g0328351",49.3898481049793,12.5986942637005,36.7911538412788,-24.1924595775784
"gene.Ha412HOChr08g0328481",30.6716092965578,6.03202227450057,24.6395870220572,-18.6075647475566
"gene.Ha412HOChr08g0328491",12.5286265754072,2.4436461703798,10.0849804050274,-7.64133423464755
"gene.Ha412HOChr08g0328531",56.2034209724078,14.2411620997333,41.9622588726745,-27.7210967729412
"gene.Ha412HOChr08g0328541",89.6599440866201,2.94403799822509,86.715906088395,-83.7718680901699
"gene.Ha412HOChr08g0328551",65.0106280305644,2.33056163119295,62.6800663993714,-60.3495047681785
"gene.Ha412HOChr08g0328571",55.6645178664732,23.0511602820586,32.6133575844146,-9.56219730235595
"gene.Ha412HOChr08g0328581",65.2739776167513,2.81965915743844,62.4543184593129,-59.6346593018744
"gene.Ha412HOChr08g0328591",60.4643325195211,6.07165963083255,54.3926728886885,-48.321013257856
"gene.Ha412HOChr08g0328601",33.0779861107633,4.97737642331775,28.1006096874456,-23.1232332641278
"gene.Ha412HOChr08g0328611",28.4401660720134,2.35251191171263,26.0876541603008,-23.7351422485881
"gene.Ha412HOChr08g0328621",44.1509326478088,10.9067758985964,33.2441567492124,-22.3373808506161
"gene.Ha412HOChr08g0328641",30.1873332528986,4.43160572426941,25.7557275286292,-21.3241218043598
"gene.Ha412HOChr08g0328651",26.601684640644,1.5178608041935,25.0838238364505,-23.565963032257
"gene.Ha412HOChr08g0328671",4.07556862676053,0.423819082268874,3.65174954449166,-3.22793046222278
"gene.Ha412HOChr08g0328691",24.8882548330803,4.44984659556233,20.4384082375179,-15.9885616419556
"gene.Ha412HOChr08g0328771",38.4669466436876,4.84096760357643,33.6259790401111,-28.7850114365347
"gene.Ha412HOChr08g0328781",80.3387015718468,4.07981870427477,76.258882867572,-72.1790641632972
"gene.Ha412HOChr08g0328801",70.2147496569898,9.46440419593625,60.7503454610535,-51.2859412651173
"gene.Ha412HOChr08g0328811",105.390218513898,15.712136036066,89.6780824778319,-73.9659464417659
"gene.Ha412HOChr08g0328961",40.710812703978,4.4873738719199,36.2234388320581,-31.7360649601382
"gene.Ha412HOChr08g0329031",110.400951539257,21.2346464508053,89.1663050884512,-67.9316586376459
"gene.Ha412HOChr08g0329051",103.843090928923,27.2783479031073,76.5647430258153,-49.286395122708
"gene.Ha412HOChr08g0329121",122.295862264045,16.7876200632453,105.5082422008,-88.7206221375548
"gene.Ha412HOChr08g0329321",21.6488250901493,5.37041671220562,16.2784083779436,-10.907991665738
"gene.Ha412HOChr08g0329331",14.0940598793653,2.13385955442295,11.9602003249424,-9.82634077051943
"gene.Ha412HOChr08g0329341",34.6163803115155,9.94803369093729,24.6683466205782,-14.7203129296409
"gene.Ha412HOChr08g0329361",280.647181923435,158.325942832686,122.321239090749,36.0047037419368
"gene.Ha412HOChr08g0329371",123.489697716333,38.0630025781498,85.4266951381835,-47.3636925600337
"gene.Ha412HOChr08g0329421",62.4772260792556,16.7770926934263,45.7001333858293,-28.923040692403
"gene.Ha412HOChr08g0329441",87.9541135678909,24.2168132230485,63.7373003448424,-39.520487121794
"gene.Ha412HOChr08g0329451",49.8699655669555,4.57641935807793,45.2935462088776,-40.7171268507996
"gene.Ha412HOChr08g0329621",53.0296076607631,10.1049865890296,42.9246210717336,-32.819634482704
"gene.Ha412HOChr08g0329731",28.5528959565084,4.34288663185475,24.2100093246536,-19.8671226927989
"gene.Ha412HOChr08g0329761",109.184364669186,2.91542369442189,106.268940974764,-103.353517280342
"gene.Ha412HOChr08g0330091",29.4734500401425,7.00176461897794,22.4716854211646,-15.4699208021867
"gene.Ha412HOChr08g0330141",56.3766177495969,3.12437478767349,53.2522429619234,-50.1278681742499
"gene.Ha412HOChr08g0330151",79.6828875979292,8.47642167510032,71.2064659228288,-62.7300442477285
"gene.Ha412HOChr08g0330191",26.5980897263445,4.8819684394065,21.716121286938,-16.8341528475315
"gene.Ha412HOChr08g0330241",52.7720100544902,9.11868211410112,43.6533279403891,-34.534645826288
"gene.Ha412HOChr08g0330251",162.164917109451,64.7801717687711,97.3847453406795,-32.6045735719085
"gene.Ha412HOChr08g0330281",113.43200099922,56.4510980729343,56.9809029262852,-0.529804853350882
"gene.Ha412HOChr08g0330291",327.978063609981,148.353514481406,179.624549128576,-31.2710346471703
"gene.Ha412HOChr08g0330301",57.8528329317262,44.1177776217144,13.7350553100118,30.3827223117026
"gene.Ha412HOChr08g0330361",59.2885954501517,10.0198181434865,49.2687773066652,-39.2489591631787
"gene.Ha412HOChr08g0330391",22.6526505499036,3.4603601123918,19.1922904375118,-15.73193032512
"gene.Ha412HOChr08g0330431",51.3514362417835,9.24587731426643,42.105558927517,-32.8596816132506
"gene.Ha412HOChr08g0330441",22.2487930336457,2.3588058011276,19.8899872325181,-17.5311814313905
"gene.Ha412HOChr08g0330451",52.7825093997045,40.2750127716166,12.5074966280879,27.7675161435287
"gene.Ha412HOChr08g0330461",268.806338369074,53.4524904880864,215.353847880987,-161.901357392901
"gene.Ha412HOChr08g0330521",16.6407350059408,2.3124380647239,14.3282969412169,-12.015858876493
"gene.Ha412HOChr08g0330551",27.4969963499714,6.21141407170496,21.2855822782664,-15.0741682065615
"gene.Ha412HOChr08g0330571",113.421737507591,5.8507851898521,107.570952317739,-101.720167127887
"gene.Ha412HOChr08g0330691",189.615202269141,82.4954330312955,107.119769237846,-24.6243362065504
"gene.Ha412HOChr08g0330701",43.1326162016466,12.2663180850244,30.8662981166221,-18.5999800315977
"gene.Ha412HOChr08g0330711",23.7742784279536,7.22957355251262,16.544704875441,-9.31513132292838
"gene.Ha412HOChr08g0330721",18.5482591896765,4.69030508581467,13.8579541038619,-9.16764901804719
"gene.Ha412HOChr08g0330731",34.0771210534105,1.44542858287175,32.6316924705387,-31.186263887667
"gene.Ha412HOChr08g0330751",114.088836369313,67.7642445906209,46.3245917786926,21.4396528119283
"gene.Ha412HOChr08g0330821",140.821256448659,56.247382066356,84.5738743823029,-28.3264923159469
"gene.Ha412HOChr08g0330841",66.1503783728351,17.4907355430472,48.659642829788,-31.1689072867408
"gene.Ha412HOChr08g0330851",54.643040447068,2.78766738585117,51.8553730612168,-49.0677056753657
"gene.Ha412HOChr08g0331171",84.988894689859,32.247626255438,52.741268434421,-20.493642178983
"gene.Ha412HOChr08g0331531",52.4942578155983,20.4325767472746,32.0616810683237,-11.6291043210491
"gene.Ha412HOChr08g0331551",360.612604587009,74.2673980393085,286.345206547701,-212.077808508392
"gene.Ha412HOChr08g0331561",52.543972765163,17.5264710506817,35.0175017144813,-17.4910306637996
"gene.Ha412HOChr08g0331641",70.3005530510438,8.10589216378509,62.1946608872587,-54.0887687234736
"gene.Ha412HOChr08g0331651",34.8610619346405,9.26339936956891,25.5976625650716,-16.3342631955027
"gene.Ha412HOChr08g0331671",72.4412224798692,19.6513999637482,52.789822516121,-33.1384225523728
"gene.Ha412HOChr08g0331691",5.77768849547588,0.471531542474928,5.30615695300095,-4.83462541052602
"gene.Ha412HOChr08g0331711",28.969860389704,3.86891594116877,25.1009444485352,-21.2320285073665
"gene.Ha412HOChr08g0331781",42.2187587316703,6.40857179563487,35.8101869360354,-29.4016151404005
"gene.Ha412HOChr08g0331821",14.3755962440832,0.621897349258072,13.7536988948252,-13.1318015455671
"gene.Ha412HOChr08g0331841",20.6693634080622,0.848361048568533,19.8210023594937,-18.9726413109252
"gene.Ha412HOChr08g0331931",56.300964025846,11.0950214962903,45.2059425295557,-34.1109210332653
"gene.Ha412HOChr08g0332091",101.421777609412,5.8376972355071,95.5840803739049,-89.7463831383978
"gene.Ha412HOChr08g0332101",147.464147969995,59.3337777771661,88.1303701928292,-28.7965924156632
"gene.Ha412HOChr08g0332121",103.252028488397,46.6944732345805,56.5575552538161,-9.86308201923559
"gene.Ha412HOChr08g0332151",57.5759082439647,12.7894174797266,44.7864907642381,-31.9970732845115
"gene.Ha412HOChr08g0332191",66.1161954319357,11.9993766430008,54.1168187889349,-42.1174421459341
"gene.Ha412HOChr08g0332201",46.064709507968,9.46273123623686,36.6019782717311,-27.1392470354943
"gene.Ha412HOChr08g0332211",24.5335329313778,1.46201707685693,23.0715158545209,-21.6094987776639
"gene.Ha412HOChr08g0332231",19.5801817740005,0.742884290518364,18.8372974834821,-18.0944131929638
